date, value
24/08/1964,122
25/08/1964,123
26/08/1964,123.7
27/08/1964,123.46
28/08/1964,122.34
31/08/1964,121.18
01/09/1964,120.4
02/09/1964,120.5
03/09/1964,121.6
04/09/1964,123
08/09/1964,122.5
09/09/1964,122.4
10/09/1964,123
11/09/1964,124.5
14/09/1964,123.3
15/09/1964,123
16/09/1964,122.4
17/09/1964,123.1
18/09/1964,124.2
21/09/1964,122.1
22/09/1964,122.1
23/09/1964,122
24/09/1964,121.5
25/09/1964,121.3
28/09/1964,121.4
29/09/1964,121.5
30/09/1964,120.5
01/10/1964,121.6
02/10/1964,122.4
05/10/1964,122.1
06/10/1964,121.3
07/10/1964,121.6
08/10/1964,122.3
09/10/1964,122.5
12/10/1964,121.6
13/10/1964,121.5
14/10/1964,120.6
15/10/1964,120.5
16/10/1964,120.3
19/10/1964,121.2
20/10/1964,121.4
21/10/1964,121.5
22/10/1964,121.2
23/10/1964,120.6
26/10/1964,120.3
27/10/1964,120.3
28/10/1964,119.4
29/10/1964,118.4
30/10/1964,119.1
02/11/1964,119.4
04/11/1964,120.1
05/11/1964,120.4
06/11/1964,120.4
09/11/1964,120.4
10/11/1964,119.6
11/11/1964,119.7
12/11/1964,119.5
13/11/1964,119.2
16/11/1964,120
17/11/1964,120.7
18/11/1964,121.2
19/11/1964,122
20/11/1964,122.4
23/11/1964,122.4
24/11/1964,123.44
25/11/1964,124.44
27/11/1964,124.64
30/11/1964,126.46
01/12/1964,126
02/12/1964,125.4
03/12/1964,126.2
04/12/1964,126.4
07/12/1964,127
08/12/1964,126.6
09/12/1964,127
10/12/1964,126
11/12/1964,126.3
14/12/1964,126.4
15/12/1964,126.3
16/12/1964,126.4
17/12/1964,126.5
18/12/1964,126.5
21/12/1964,127.1
22/12/1964,126.6
23/12/1964,125.6
24/12/1964,125.6
28/12/1964,125.6
29/12/1964,125.6
30/12/1964,126.1
31/12/1964,126.3
04/01/1965,126.1
05/01/1965,126
06/01/1965,125.5
07/01/1965,125.5
08/01/1965,126.1
11/01/1965,125.6
12/01/1965,126.5
13/01/1965,126.5
14/01/1965,126
15/01/1965,126.3
18/01/1965,126.5
19/01/1965,126.4
20/01/1965,126.2
21/01/1965,126.4
22/01/1965,126.3
25/01/1965,126.3
26/01/1965,127
27/01/1965,127.4
28/01/1965,127.5
29/01/1965,127
01/02/1965,127.3
02/02/1965,128.1
03/02/1965,128.2
04/02/1965,128.4
05/02/1965,128.3
08/02/1965,128.6
09/02/1965,128.4
10/02/1965,128.3
11/02/1965,129
12/02/1965,128
15/02/1965,127.4
16/02/1965,127.4
17/02/1965,127.5
18/02/1965,127.7
19/02/1965,127.4
23/02/1965,127.62
24/02/1965,127.62
25/02/1965,128.1
26/02/1965,129.54
01/03/1965,130.2
02/03/1965,130.4
03/03/1965,130.3
04/03/1965,131
05/03/1965,130.7
08/03/1965,131.1
09/03/1965,131.2
10/03/1965,131.4
11/03/1965,131.7
12/03/1965,132.1
15/03/1965,132
16/03/1965,131.7
17/03/1965,132.2
18/03/1965,132.4
19/03/1965,132.2
22/03/1965,132.6
23/03/1965,132.2
24/03/1965,132.3
25/03/1965,132.6
26/03/1965,133.2
29/03/1965,133.2
30/03/1965,132.7
31/03/1965,133.1
01/04/1965,132.7
02/04/1965,132.5
05/04/1965,132.5
06/04/1965,131.6
07/04/1965,132
08/04/1965,132.5
09/04/1965,132.7
12/04/1965,132.6
13/04/1965,132.3
14/04/1965,132.7
15/04/1965,133
19/04/1965,132.6
20/04/1965,133
21/04/1965,133.3
22/04/1965,133.2
23/04/1965,133.3
26/04/1965,133.5
27/04/1965,134.28
28/04/1965,134
29/04/1965,133.8
30/04/1965,134.18
03/05/1965,134.1
04/05/1965,134.3
05/05/1965,134.6
06/05/1965,134.3
07/05/1965,133.7
10/05/1965,133.4
11/05/1965,133.4
12/05/1965,134.1
13/05/1965,134.2
14/05/1965,134.6
17/05/1965,133.4
18/05/1965,134.2
19/05/1965,133.5
20/05/1965,133.7
21/05/1965,132.6
24/05/1965,131.5
25/05/1965,131.7
26/05/1965,132.2
27/05/1965,132.4
28/05/1965,132.2
01/06/1965,132
02/06/1965,131.4
03/06/1965,131.7
04/06/1965,132.2
07/06/1965,132
08/06/1965,132
09/06/1965,131.5
10/06/1965,131.7
11/06/1965,131.5
14/06/1965,132
15/06/1965,131.7
16/06/1965,131.6
17/06/1965,131.7
18/06/1965,132.6
21/06/1965,132.7
22/06/1965,132.5
23/06/1965,132.6
24/06/1965,132.6
25/06/1965,131.6
28/06/1965,130.76
29/06/1965,129.42
30/06/1965,128.36
01/07/1965,127.3
02/07/1965,127.1
06/07/1965,126.5
07/07/1965,126
08/07/1965,125.4
09/07/1965,125.4
12/07/1965,124.6
13/07/1965,125.3
14/07/1965,125.2
15/07/1965,126
16/07/1965,126
19/07/1965,125.3
20/07/1965,124.4
21/07/1965,124.4
22/07/1965,125.5
23/07/1965,125.2
26/07/1965,125.5
27/07/1965,125.3
28/07/1965,125.4
29/07/1965,125.2
30/07/1965,125.1
02/08/1965,123.6
03/08/1965,123.3
04/08/1965,123.1
05/08/1965,123.1
06/08/1965,122.6
09/08/1965,121.4
10/08/1965,121.2
11/08/1965,121.3
12/08/1965,120.5
13/08/1965,120.7
16/08/1965,120.4
17/08/1965,121
18/08/1965,120.7
19/08/1965,120.6
20/08/1965,121
23/08/1965,121.3
24/08/1965,121
25/08/1965,121.4
26/08/1965,120.76
27/08/1965,120.68
30/08/1965,120.32
31/08/1965,119.26
01/09/1965,118.3
02/09/1965,118.2
03/09/1965,118.6
07/09/1965,118.4
08/09/1965,118.2
09/09/1965,117.4
10/09/1965,117.4
13/09/1965,116.6
14/09/1965,117
15/09/1965,117.2
16/09/1965,118.1
17/09/1965,117.5
20/09/1965,117.2
21/09/1965,117.2
22/09/1965,117.7
23/09/1965,117.3
24/09/1965,116.7
27/09/1965,117.1
28/09/1965,116.3
29/09/1965,116.2
30/09/1965,116.3
01/10/1965,115.7
04/10/1965,115.1
05/10/1965,115.3
06/10/1965,115.2
07/10/1965,115.1
08/10/1965,115.5
11/10/1965,115
12/10/1965,114.4
13/10/1965,114.6
14/10/1965,114.5
15/10/1965,114.7
18/10/1965,114.1
19/10/1965,114.1
20/10/1965,114.4
21/10/1965,115.2
22/10/1965,114.6
25/10/1965,114
26/10/1965,114
27/10/1965,114.1
28/10/1965,114.1
29/10/1965,114.3
01/11/1965,114.4
02/11/1965,115.1
03/11/1965,114.4
04/11/1965,114.4
05/11/1965,114.4
08/11/1965,115
09/11/1965,115.5
10/11/1965,115.4
11/11/1965,115.6
12/11/1965,116.5
15/11/1965,116
16/11/1965,116.3
17/11/1965,115.3
18/11/1965,116
19/11/1965,115.5
22/11/1965,115.2
23/11/1965,115.2
24/11/1965,116.06
26/11/1965,117.72
29/11/1965,118.98
30/11/1965,121.42
01/12/1965,123
02/12/1965,124.2
03/12/1965,124.2
06/12/1965,124.3
07/12/1965,124.2
08/12/1965,124.1
09/12/1965,124.4
10/12/1965,125.5
13/12/1965,126.7
14/12/1965,125.2
15/12/1965,126
16/12/1965,125.1
17/12/1965,125.3
20/12/1965,124.7
21/12/1965,125.2
22/12/1965,125.2
23/12/1965,124.7
27/12/1965,124.5
28/12/1965,124.4
29/12/1965,124.3
30/12/1965,124.7
03/01/1966,126.3
04/01/1966,126.2
05/01/1966,127.4
06/01/1966,127.6
07/01/1966,127.6
10/01/1966,127.1
11/01/1966,127.7
12/01/1966,129.1
13/01/1966,130.7
14/01/1966,130
17/01/1966,129.5
18/01/1966,129.4
19/01/1966,129.3
20/01/1966,129.6
21/01/1966,129.5
24/01/1966,129.7
25/01/1966,130.1
26/01/1966,129.3
27/01/1966,129.1
28/01/1966,129.2
31/01/1966,128.4
01/02/1966,128.1
02/02/1966,128.4
03/02/1966,128.7
04/02/1966,128.7
07/02/1966,129.2
08/02/1966,128.7
09/02/1966,129.1
10/02/1966,129.2
11/02/1966,128.6
14/02/1966,128.6
15/02/1966,128
16/02/1966,127.3
17/02/1966,127.3
18/02/1966,126.2
21/02/1966,125.7
23/02/1966,126.42
24/02/1966,125.4
25/02/1966,125.14
28/02/1966,124.62
01/03/1966,126.1
02/03/1966,126.7
03/03/1966,124.2
04/03/1966,125.6
07/03/1966,126.2
08/03/1966,125.3
09/03/1966,125.3
10/03/1966,124.6
11/03/1966,125.1
14/03/1966,124.6
15/03/1966,124.2
16/03/1966,124.1
17/03/1966,124.3
18/03/1966,124.4
21/03/1966,125.2
22/03/1966,125.6
23/03/1966,126.2
24/03/1966,126.2
25/03/1966,125.7
28/03/1966,125.1
29/03/1966,124.7
30/03/1966,125.4
31/03/1966,124.7
01/04/1966,125
04/04/1966,124.6
05/04/1966,125.1
06/04/1966,125.5
07/04/1966,126
11/04/1966,126.1
12/04/1966,126.4
13/04/1966,127.3
14/04/1966,127.1
15/04/1966,126.6
18/04/1966,127.2
19/04/1966,127.7
20/04/1966,127.7
21/04/1966,127.6
22/04/1966,127.3
25/04/1966,127.4
26/04/1966,127.72
27/04/1966,127.38
28/04/1966,127.3
29/04/1966,127.36
02/05/1966,126
03/05/1966,125.7
04/05/1966,125.4
05/05/1966,126.4
06/05/1966,126.2
09/05/1966,126.7
10/05/1966,126.6
11/05/1966,127.4
12/05/1966,126.7
13/05/1966,127.5
16/05/1966,127.1
17/05/1966,127.6
18/05/1966,127.5
19/05/1966,126.6
20/05/1966,126.6
23/05/1966,127.4
24/05/1966,127
25/05/1966,126.6
26/05/1966,126.2
27/05/1966,126.2
31/05/1966,127.2
01/06/1966,127.2
02/06/1966,127.1
03/06/1966,127
06/06/1966,127.1
07/06/1966,126.5
08/06/1966,126.4
09/06/1966,127.1
10/06/1966,127
13/06/1966,127
14/06/1966,127
15/06/1966,126.6
16/06/1966,127.5
17/06/1966,128.5
20/06/1966,132.2
21/06/1966,131.7
22/06/1966,131.2
23/06/1966,133.6
24/06/1966,133
27/06/1966,135
28/06/1966,134.02
29/06/1966,135.96
30/06/1966,135.96
01/07/1966,136
05/07/1966,138.2
06/07/1966,137
07/07/1966,135.4
08/07/1966,136
11/07/1966,139.2
12/07/1966,140.6
13/07/1966,139.6
14/07/1966,138.2
15/07/1966,139.7
18/07/1966,143.1
19/07/1966,143.5
20/07/1966,144.3
21/07/1966,143.2
22/07/1966,140.7
25/07/1966,144
26/07/1966,141.6
27/07/1966,139.7
28/07/1966,140.6
29/07/1966,141.1
01/08/1966,141.1
02/08/1966,142.6
03/08/1966,143
04/08/1966,143.1
05/08/1966,143.2
08/08/1966,142.7
09/08/1966,143.4
10/08/1966,143.3
11/08/1966,146.4
12/08/1966,145.7
15/08/1966,147.6
16/08/1966,150
17/08/1966,150.4
18/08/1966,150.2
19/08/1966,151
22/08/1966,149.1
23/08/1966,148
24/08/1966,148.3
25/08/1966,147.4
26/08/1966,145.4
29/08/1966,145.4
30/08/1966,144.04
31/08/1966,144.84
01/09/1966,147.2
02/09/1966,147.6
06/09/1966,148.4
07/09/1966,147.1
08/09/1966,146.4
09/09/1966,148.2
12/09/1966,141.4
13/09/1966,143.5
14/09/1966,145.1
15/09/1966,143.2
16/09/1966,142.7
19/09/1966,140.2
20/09/1966,140.3
21/09/1966,138.3
22/09/1966,138.6
23/09/1966,138.3
26/09/1966,139
27/09/1966,138.2
28/09/1966,136.6
29/09/1966,137
30/09/1966,138.1
03/10/1966,136.3
04/10/1966,134.2
05/10/1966,135.2
06/10/1966,135.5
07/10/1966,136.1
10/10/1966,135.6
11/10/1966,135.6
12/10/1966,134
13/10/1966,133.2
14/10/1966,135
17/10/1966,135.2
18/10/1966,134.5
19/10/1966,134.5
20/10/1966,135.5
21/10/1966,136
24/10/1966,134.1
25/10/1966,135.3
26/10/1966,137
27/10/1966,135.7
28/10/1966,135.7
31/10/1966,137.5
01/11/1966,137
02/11/1966,139.1
03/11/1966,140.4
04/11/1966,139.5
07/11/1966,139.3
09/11/1966,138.5
10/11/1966,139.3
11/11/1966,141.1
14/11/1966,141.3
15/11/1966,140.1
16/11/1966,137.3
17/11/1966,138.2
18/11/1966,137.4
21/11/1966,138.3
22/11/1966,138
23/11/1966,139
25/11/1966,139.42
28/11/1966,141.4
29/11/1966,143.6
30/11/1966,144.4
01/12/1966,148.4
02/12/1966,148.1
05/12/1966,149
06/12/1966,147.4
07/12/1966,147.5
08/12/1966,148
09/12/1966,147.6
12/12/1966,147.2
13/12/1966,146.5
14/12/1966,144.1
15/12/1966,144.2
16/12/1966,145.5
19/12/1966,144.1
20/12/1966,144.7
21/12/1966,142.5
22/12/1966,141.7
23/12/1966,142.2
27/12/1966,142.3
28/12/1966,143.2
29/12/1966,142
30/12/1966,142
03/01/1967,141.6
04/01/1967,141.1
05/01/1967,141.3
06/01/1967,142.6
09/01/1967,143.1
10/01/1967,142.7
11/01/1967,143.6
12/01/1967,142.2
13/01/1967,141.6
16/01/1967,139.3
17/01/1967,139.3
18/01/1967,139.4
19/01/1967,139.7
20/01/1967,139.6
23/01/1967,139.4
24/01/1967,140
25/01/1967,142
26/01/1967,142.2
30/01/1967,142.1
31/01/1967,139.4
01/02/1967,141
02/02/1967,140.5
03/02/1967,140.1
06/02/1967,139.5
07/02/1967,138.7
08/02/1967,136.3
09/02/1967,137.4
10/02/1967,137.1
13/02/1967,135.4
14/02/1967,134.6
15/02/1967,134.5
16/02/1967,136.5
17/02/1967,136.6
20/02/1967,137.6
21/02/1967,138.3
23/02/1967,139.06
24/02/1967,140.62
27/02/1967,140.76
28/02/1967,142.36
01/03/1967,144.1
02/03/1967,143
03/03/1967,143.1
06/03/1967,143.1
07/03/1967,142.6
08/03/1967,142.2
09/03/1967,142
10/03/1967,142.2
13/03/1967,142.7
14/03/1967,142.7
15/03/1967,142.5
16/03/1967,142.2
17/03/1967,141.2
20/03/1967,140.5
21/03/1967,142.6
22/03/1967,141
23/03/1967,141
27/03/1967,142.2
28/03/1967,141.2
29/03/1967,140
30/03/1967,140.4
31/03/1967,141.3
03/04/1967,142
04/04/1967,142.3
05/04/1967,142.2
06/04/1967,142.5
07/04/1967,142.3
10/04/1967,143.4
11/04/1967,139.7
12/04/1967,137.3
13/04/1967,137.6
14/04/1967,136.5
17/04/1967,134.1
18/04/1967,134.4
19/04/1967,134.6
20/04/1967,135.3
21/04/1967,133.5
24/04/1967,133.5
25/04/1967,129.72
26/04/1967,130.92
27/04/1967,130.88
28/04/1967,132.38
01/05/1967,135.2
02/05/1967,134.7
03/05/1967,135.6
04/05/1967,136
05/05/1967,135.4
08/05/1967,135.5
09/05/1967,135
10/05/1967,134.1
11/05/1967,135.1
12/05/1967,135.4
15/05/1967,134.4
16/05/1967,133.6
17/05/1967,132.3
18/05/1967,132.6
19/05/1967,133.7
22/05/1967,133.4
23/05/1967,136
24/05/1967,135.4
25/05/1967,134.6
26/05/1967,135.7
29/05/1967,134.4
31/05/1967,135.5
01/06/1967,134.7
02/06/1967,134.7
05/06/1967,137.5
06/06/1967,136.1
07/06/1967,134.2
08/06/1967,134.4
09/06/1967,133
12/06/1967,132.3
13/06/1967,132.4
14/06/1967,132.1
15/06/1967,131.4
16/06/1967,132.4
19/06/1967,130.6
20/06/1967,131.3
21/06/1967,132
22/06/1967,132.2
23/06/1967,132.1
26/06/1967,131.7
27/06/1967,131.36
28/06/1967,131.52
29/06/1967,130.74
30/06/1967,130.84
03/07/1967,130.2
05/07/1967,130.5
06/07/1967,131
07/07/1967,130.7
10/07/1967,129
11/07/1967,128.4
12/07/1967,125.7
13/07/1967,125.5
14/07/1967,125.4
17/07/1967,126.3
18/07/1967,126.4
19/07/1967,125.5
20/07/1967,125.6
21/07/1967,125.2
24/07/1967,123.6
25/07/1967,125
26/07/1967,126
27/07/1967,124.6
28/07/1967,124.3
31/07/1967,123.6
01/08/1967,121.7
02/08/1967,121.4
03/08/1967,122.1
04/08/1967,122.1
07/08/1967,121.6
08/08/1967,120.6
09/08/1967,119.6
10/08/1967,119.4
11/08/1967,119.6
14/08/1967,118.7
15/08/1967,118.6
16/08/1967,120.2
17/08/1967,120.6
18/08/1967,121.3
21/08/1967,120.7
22/08/1967,120.4
23/08/1967,120.4
24/08/1967,120.3
25/08/1967,120.3
28/08/1967,118.98
29/08/1967,118.68
30/08/1967,118.76
31/08/1967,118.36
01/09/1967,117.2
05/09/1967,117.5
06/09/1967,117.2
07/09/1967,116.6
08/09/1967,116.5
11/09/1967,116.5
12/09/1967,115.7
13/09/1967,116.2
14/09/1967,116.2
15/09/1967,116
18/09/1967,115.7
19/09/1967,116
20/09/1967,115
21/09/1967,114.5
22/09/1967,114.4
25/09/1967,113.5
26/09/1967,114.2
27/09/1967,114.3
28/09/1967,114
29/09/1967,113.3
02/10/1967,112.6
03/10/1967,113.4
04/10/1967,114
05/10/1967,114.4
06/10/1967,115
09/10/1967,113.7
10/10/1967,114
11/10/1967,113.4
12/10/1967,113.6
13/10/1967,114.4
16/10/1967,115
17/10/1967,114.3
18/10/1967,114.1
19/10/1967,113.5
20/10/1967,113.1
23/10/1967,113
24/10/1967,114
25/10/1967,114.2
26/10/1967,114.6
27/10/1967,113.3
30/10/1967,113.1
31/10/1967,114.2
01/11/1967,114.1
02/11/1967,114.4
03/11/1967,114.3
06/11/1967,112.3
07/11/1967,112.1
08/11/1967,112
09/11/1967,112.3
10/11/1967,112.3
13/11/1967,112.6
14/11/1967,112.1
15/11/1967,112.1
16/11/1967,112.3
17/11/1967,112.3
20/11/1967,112.2
21/11/1967,112.4
22/11/1967,113.5
24/11/1967,115.1
27/11/1967,113.36
28/11/1967,114.92
29/11/1967,116.56
30/11/1967,116.9
01/12/1967,118.1
04/12/1967,117.5
05/12/1967,118.2
06/12/1967,119.4
07/12/1967,119
08/12/1967,119.6
11/12/1967,121.4
12/12/1967,120.7
13/12/1967,119.6
14/12/1967,119.4
15/12/1967,120.1
18/12/1967,119.7
19/12/1967,120.3
20/12/1967,118.5
21/12/1967,119.1
22/12/1967,119.2
26/12/1967,118.7
27/12/1967,118.4
28/12/1967,119
29/12/1967,118.3
02/01/1968,117.7
03/01/1968,118.1
04/01/1968,118.6
05/01/1968,118.2
08/01/1968,118.5
09/01/1968,118.3
10/01/1968,118.3
11/01/1968,119.1
12/01/1968,119.3
15/01/1968,119.7
16/01/1968,119.6
17/01/1968,119.7
18/01/1968,119.4
19/01/1968,118.6
22/01/1968,118.7
23/01/1968,119.4
24/01/1968,119.5
25/01/1968,119.4
26/01/1968,119.5
29/01/1968,119.1
30/01/1968,118.3
31/01/1968,118.7
01/02/1968,119.3
02/02/1968,119.2
05/02/1968,118.6
06/02/1968,118.5
07/02/1968,118.6
08/02/1968,119.4
09/02/1968,118.1
13/02/1968,119
14/02/1968,119.1
15/02/1968,119.3
16/02/1968,119.1
19/02/1968,118.6
20/02/1968,118.6
21/02/1968,118.1
23/02/1968,117.5
26/02/1968,118.84
27/02/1968,119.3
28/02/1968,119.72
29/02/1968,120.62
01/03/1968,122.5
04/03/1968,122.3
05/03/1968,122.2
06/03/1968,122.2
07/03/1968,121.3
08/03/1968,122.1
11/03/1968,121.5
12/03/1968,122
13/03/1968,122.5
14/03/1968,123
15/03/1968,122.2
18/03/1968,121.5
19/03/1968,121.7
20/03/1968,122.1
21/03/1968,122.5
22/03/1968,122.4
25/03/1968,121.2
26/03/1968,120.7
27/03/1968,121.2
28/03/1968,121.2
29/03/1968,121
01/04/1968,120.3
02/04/1968,119.7
03/04/1968,119.4
04/04/1968,118.2
05/04/1968,117.6
08/04/1968,117.3
10/04/1968,117.3
11/04/1968,115.5
15/04/1968,114.2
16/04/1968,115.2
17/04/1968,116.1
18/04/1968,116.3
19/04/1968,116.4
22/04/1968,115.7
23/04/1968,115.7
24/04/1968,115.5
25/04/1968,115.2
26/04/1968,115.84
29/04/1968,115.18
30/04/1968,115.74
01/05/1968,116.7
02/05/1968,117.2
03/05/1968,118.1
06/05/1968,117.4
07/05/1968,117.5
08/05/1968,118.6
09/05/1968,118.5
10/05/1968,118.2
13/05/1968,117.7
14/05/1968,117.6
15/05/1968,117
16/05/1968,117
17/05/1968,116.4
20/05/1968,115.4
21/05/1968,115.4
22/05/1968,116.4
23/05/1968,116.1
24/05/1968,115.7
27/05/1968,116
28/05/1968,115.5
29/05/1968,115.7
31/05/1968,116.3
03/06/1968,115.4
04/06/1968,115.1
05/06/1968,114.6
06/06/1968,115.4
07/06/1968,115
10/06/1968,115
11/06/1968,115
12/06/1968,115.2
13/06/1968,115.1
14/06/1968,114.7
17/06/1968,114.1
18/06/1968,113.6
19/06/1968,113.2
20/06/1968,112.6
21/06/1968,112.4
24/06/1968,111.6
25/06/1968,111.52
26/06/1968,112.06
27/06/1968,113.14
28/06/1968,113.2
01/07/1968,113.3
02/07/1968,112.6
03/07/1968,112.1
05/07/1968,112.5
08/07/1968,111.4
09/07/1968,111.5
10/07/1968,112
11/07/1968,111
12/07/1968,111.5
15/07/1968,112.3
16/07/1968,111.6
17/07/1968,111.3
18/07/1968,110.3
19/07/1968,111
22/07/1968,110.3
23/07/1968,110.2
24/07/1968,110.1
25/07/1968,109.5
26/07/1968,109.2
29/07/1968,107.7
30/07/1968,106.4
31/07/1968,106.5
01/08/1968,106.5
02/08/1968,106.2
05/08/1968,105.3
06/08/1968,105.1
07/08/1968,105
08/08/1968,105.5
09/08/1968,105.3
12/08/1968,104.3
13/08/1968,105.5
14/08/1968,105.4
15/08/1968,105.5
16/08/1968,105.6
19/08/1968,106.3
20/08/1968,106.3
21/08/1968,106.5
22/08/1968,105.7
23/08/1968,105.1
26/08/1968,104.6
27/08/1968,105.08
28/08/1968,105.06
29/08/1968,104.1
30/08/1968,103.72
03/09/1968,103.2
04/09/1968,103.2
05/09/1968,102.6
06/09/1968,102.7
09/09/1968,103
10/09/1968,102.6
11/09/1968,102.5
12/09/1968,103
13/09/1968,103.1
16/09/1968,103.2
17/09/1968,102.7
18/09/1968,102.4
19/09/1968,102.6
20/09/1968,102.6
23/09/1968,103.3
24/09/1968,103.4
25/09/1968,102.6
26/09/1968,102.5
27/09/1968,102.2
30/09/1968,101.4
01/10/1968,101.4
02/10/1968,101.6
03/10/1968,102.1
04/10/1968,101.7
07/10/1968,102
08/10/1968,102.3
09/10/1968,104.5
10/10/1968,103.4
11/10/1968,103.6
14/10/1968,105.3
15/10/1968,105.6
16/10/1968,107.2
17/10/1968,107
18/10/1968,106.5
21/10/1968,106.1
22/10/1968,106.5
23/10/1968,109.3
24/10/1968,109.3
25/10/1968,109
28/10/1968,109.3
29/10/1968,112.5
30/10/1968,112.2
31/10/1968,110.5
01/11/1968,110.6
04/11/1968,112.2
06/11/1968,113.7
07/11/1968,115.7
08/11/1968,114.6
11/11/1968,115.1
12/11/1968,114.4
13/11/1968,117.7
14/11/1968,116.4
15/11/1968,117.4
18/11/1968,118.6
19/11/1968,117.6
20/11/1968,115.7
21/11/1968,115.6
22/11/1968,115.3
25/11/1968,115.88
26/11/1968,116.89
27/11/1968,118.18
29/11/1968,119.3
02/12/1968,118
03/12/1968,117.375
04/12/1968,117.875
05/12/1968,117
06/12/1968,118.375
09/12/1968,117.25
10/12/1968,117.5
11/12/1968,117.75
12/12/1968,118.625
13/12/1968,118.625
16/12/1968,118.375
17/12/1968,118.125
18/12/1968,117.875
19/12/1968,118.25
20/12/1968,117.625
23/12/1968,117
24/12/1968,117.375
26/12/1968,117.875
27/12/1968,117.5
30/12/1968,118.25
31/12/1968,117.875
02/01/1969,117.375
03/01/1969,117.875
06/01/1969,118.125
07/01/1969,118.125
08/01/1969,118.375
09/01/1969,118.75
10/01/1969,118.625
13/01/1969,118.375
14/01/1969,118
15/01/1969,118.125
16/01/1969,118.25
17/01/1969,117.625
20/01/1969,117.25
21/01/1969,117.375
22/01/1969,117
23/01/1969,117.5
24/01/1969,117.625
27/01/1969,117
28/01/1969,117.25
29/01/1969,117.5
30/01/1969,117.5
31/01/1969,117
03/02/1969,117.125
04/02/1969,117
05/02/1969,116.75
06/02/1969,116.625
07/02/1969,116.875
10/02/1969,115.375
11/02/1969,115.375
12/02/1969,115.375
13/02/1969,116
14/02/1969,115.75
17/02/1969,116
18/02/1969,115.75
19/02/1969,115.5
20/02/1969,115.75
24/02/1969,114.875
25/02/1969,114.95
26/02/1969,115.175
27/02/1969,116.5
28/02/1969,117.025
03/03/1969,118.625
04/03/1969,119.25
05/03/1969,118.375
06/03/1969,118.125
07/03/1969,118.5
10/03/1969,117.875
11/03/1969,118
12/03/1969,118
13/03/1969,117.75
14/03/1969,116.875
17/03/1969,116.125
18/03/1969,115.5
19/03/1969,116.125
20/03/1969,115.75
21/03/1969,115.625
24/03/1969,116.375
25/03/1969,116.25
26/03/1969,116.375
27/03/1969,115.875
28/03/1969,116.125
01/04/1969,116.625
02/04/1969,116.75
03/04/1969,117.125
07/04/1969,117
08/04/1969,117.5
09/04/1969,117.625
10/04/1969,117.875
11/04/1969,118.75
14/04/1969,119.375
15/04/1969,119.75
16/04/1969,120.375
17/04/1969,120.25
18/04/1969,121.375
21/04/1969,120.875
22/04/1969,120.75
23/04/1969,121.25
24/04/1969,121.5
25/04/1969,125.075
28/04/1969,126.575
29/04/1969,125.65
30/04/1969,126.875
01/05/1969,126.5
02/05/1969,126.375
05/05/1969,128.5
06/05/1969,129
07/05/1969,128.625
08/05/1969,128.875
09/05/1969,128.75
12/05/1969,128.5
13/05/1969,128.75
14/05/1969,129.125
15/05/1969,129.25
16/05/1969,128.875
19/05/1969,131.25
20/05/1969,130.75
21/05/1969,130.875
22/05/1969,129.75
23/05/1969,128.625
26/05/1969,125.75
27/05/1969,127.375
28/05/1969,127.625
29/05/1969,127.75
02/06/1969,129.5
03/06/1969,129.375
04/06/1969,129.875
05/06/1969,129.875
06/06/1969,129
09/06/1969,129.125
10/06/1969,128.125
11/06/1969,127.25
12/06/1969,127.625
13/06/1969,127.625
16/06/1969,126.625
17/06/1969,126.875
18/06/1969,128.125
19/06/1969,128.125
20/06/1969,128.5
23/06/1969,128.375
